actor_ent,actor_logprob,actor_loss,batch_reward,buffer_size,critic_loss,critic_q1,critic_q2,critic_target_q,episode,episode_length,episode_reward,fps,frame,step,total_time
8.489292400360107,-5.636259435653686,1.276772677063942,-1.640352772951126,2500.0,17.102992870330812,-2.5773757548630236,-2.5679680864214895,-2.6229939846992494,5.0,1000.0,-42.805290430784225,9.634234410216049,5000,2500.0,103.79652118682861
8.483867996215821,-5.605276638031006,0.22978712611459196,-1.5164717169180513,3000.0,16.765645809173584,-2.1131175832748412,-2.114292653083801,-2.1094835739135744,6.0,1000.0,-149.78670231997967,55.72837244156685,6000,3000.0,121.74070429801941
