actor_ent,actor_logprob,actor_loss,batch_reward,buffer_size,critic_loss,critic_q1,critic_q2,critic_target_q,episode,episode_length,episode_reward,fps,frame,step,total_time
11.31986628365271,-7.501729542447119,-10.975044513639716,7.424576764254226,2387.0,17.52760245136379,10.695324214386572,10.695743013211747,11.678925556005892,44.0,806.0,1017.7881044149399,26.871302068095922,4774,2387.0,29.994826555252075
11.316930982801649,-7.483375761244032,-17.736920250786675,7.362074851989746,2406.0,5.809488932291667,17.23697386847602,17.232884724934895,17.268078062269424,45.0,38.0,41.360135316848755,84.6556443628607,4812,2406.0,30.44370436668396
11.31435628473406,-7.4723556168686,-23.435348262448283,7.397390675967967,2744.0,5.052505116490923,22.799551371286608,22.79693600129799,22.84716978580994,46.0,676.0,889.3801457881927,83.28848022606554,5488,2744.0,38.56007385253906
11.308292156219482,-7.461388452529907,-37.56206665802002,7.4038965549469,3244.0,8.244180818557739,36.20786186218262,36.20754461669922,36.2405620803833,47.0,1000.0,1243.0123748779297,83.74719198187343,6488,3244.0,50.500773429870605
11.30438232421875,-7.457278728485107,-46.88676090240479,7.36929030418396,3283.0,10.623897457122803,45.248649978637694,45.245791053771974,45.26426734924316,48.0,78.0,138.55513393878937,76.50313513564075,6566,3283.0,51.52034068107605
11.300470142364501,-7.453554178237915,-56.44808728027344,7.479774982452392,3783.0,12.452261573791503,54.8284365234375,54.82937033081055,54.851468887329105,49.0,1000.0,1240.2916114926338,81.8394201396859,7566,3783.0,63.739391565322876
