actor_ent,actor_logprob,actor_loss,batch_reward,buffer_size,critic_loss,critic_q1,critic_q2,critic_target_q,episode,episode_length,episode_reward,fps,frame,step,total_time
8.489292400360107,-5.633262243270874,1.240956273853779,-1.640352772951126,2500.0,15.878053119659423,-2.535002348214388,-2.525904940135777,-2.5939999108314513,5.0,1000.0,-109.1364097557962,11.655332168216203,5000,2500.0,85.79764604568481
8.483867996215821,-5.604615280151367,0.9335307837724686,-1.567998440504074,3000.0,13.119663524627686,-2.6521363525390624,-2.6519629678726195,-2.6517063608169558,6.0,1000.0,-141.8459092453122,60.565472139988806,6000,3000.0,102.30870342254639
8.47843869781494,-5.59318835067749,0.9828450290858746,-1.5142373086214065,3500.0,13.071752490997314,-2.606942985534668,-2.609203866481781,-2.6006917719841005,7.0,1000.0,-132.65769628807902,42.37880043930516,7000,3500.0,125.90541124343872
8.473004383087158,-5.590456031799317,0.9048346652984619,-1.4232832292318345,4000.0,14.505282875061035,-2.627891273975372,-2.627537619113922,-2.6214552730321885,8.0,1000.0,-196.95115791633725,30.11341041439102,8000,4000.0,159.1132106781006
8.46756530380249,-5.58467875289917,-0.08176947218179703,-1.2631196118593215,4500.0,16.449632701873778,-1.76889285877347,-1.769330695927143,-1.74438192024827,9.0,1000.0,-175.94579433649778,49.656257745649015,9000,4500.0,179.25166296958923
8.46212124633789,-5.578097700119018,0.5574167921841144,-1.2768107681274414,5000.0,18.967196891784667,-1.9990613123774528,-1.9996647173166275,-1.9907656275331973,10.0,1000.0,-205.25432192534208,63.16162237044802,10000,5000.0,195.08406400680542
